transaction_id,account_id,transaction_type,transaction_amount,balance_before,balance_after,channel,location,timestamp,is_fraud
T01834,A1005,transfer,1779.75,1323.33,-456.4200000000001,online,Masvingo,2025-04-22 06:46:51,1
T01835,A1056,deposit,4677.58,4992.14,9669.720000000001,ATM,Harare,2025-04-11 14:19:34,0
T01836,A1033,transfer,5681.57,6251.42,569.8500000000004,mobile,Harare,2025-04-01 08:53:41,0
T01837,A1052,deposit,4486.34,3602.4,8088.74,mobile,Bulawayo,2025-05-06 20:41:32,0
T01838,A1018,deposit,3077.45,8422.87,11500.32,branch,Harare,2025-04-04 06:17:59,0
T01839,A1063,payment,1545.65,665.84,-879.8100000000001,branch,Masvingo,2025-04-15 13:52:41,1
T01840,A1004,transfer,4113.96,9002.18,4888.22,ATM,Gweru,2025-04-04 02:32:39,0
T01841,A1068,withdrawal,2121.05,1189.57,-931.4800000000002,ATM,Harare,2025-04-01 22:26:12,1
T01842,A1009,payment,3466.26,3270.04,-196.22000000000025,mobile,Mutare,2025-04-29 10:22:37,1
T01843,A1071,deposit,2234.77,9312.07,11546.84,branch,Bulawayo,2025-04-26 12:48:02,0
T01844,A1069,payment,4778.38,5932.31,1153.9300000000003,mobile,Mutare,2025-05-11 13:21:42,0
T01845,A1044,deposit,4799.26,4840.17,40.909999999999854,ATM,Masvingo,2025-04-16 01:00:58,1
T01846,A1039,payment,3337.09,9040.53,5703.4400000000005,ATM,Mutare,2025-03-30 11:45:22,0
T01847,A1049,withdrawal,5267.91,6746.85,1478.9400000000005,mobile,Harare,2025-05-15 23:14:12,1
T01848,A1064,payment,4815.03,3453.62,-1361.4099999999999,branch,Mutare,2025-05-07 13:51:26,1
T01849,A1096,payment,2145.25,7202.05,5056.8,ATM,Bulawayo,2025-04-16 12:37:36,0
T01850,A1057,payment,955.76,633.24,-322.52,branch,Harare,2025-05-15 16:54:20,1
T01851,A1053,transfer,1976.93,7157.85,5180.92,online,Bulawayo,2025-04-11 11:24:45,0
T01852,A1080,transfer,360.78,1706.9,1346.1200000000001,ATM,Mutare,2025-04-17 10:15:06,0
T01853,A1022,deposit,1403.79,466.26,1870.05,branch,Harare,2025-03-26 03:04:43,0
T01854,A1079,deposit,1237.75,3230.77,4468.52,branch,Gweru,2025-03-23 14:29:47,0
T01855,A1050,payment,3038.68,4115.78,1077.1,branch,Harare,2025-03-30 20:50:21,0
T01856,A1099,deposit,4489.01,1575.29,6064.3,branch,Masvingo,2025-04-21 03:27:31,0
T01857,A1089,deposit,2795.44,2104.0,4899.4400000000005,mobile,Harare,2025-05-05 17:18:40,0
T01858,A1019,withdrawal,3114.1,8690.04,5575.9400000000005,ATM,Bulawayo,2025-05-08 14:32:50,0
T01859,A1099,payment,351.72,248.03,-103.69000000000003,branch,Gweru,2025-04-17 07:24:16,1
T01860,A1000,transfer,4514.84,4711.63,196.78999999999996,branch,Gweru,2025-05-07 11:35:13,0
T01861,A1055,deposit,1406.01,8994.87,10400.880000000001,online,Mutare,2025-04-03 08:49:03,0
T01862,A1031,deposit,1429.16,9052.93,10482.09,branch,Gweru,2025-05-11 17:58:28,0
T01863,A1009,transfer,1106.58,7891.84,6785.26,branch,Mutare,2025-03-24 04:30:47,0
T01864,A1050,payment,483.15,1243.81,760.66,online,Gweru,2025-05-11 11:17:35,0
T01865,A1007,payment,2771.05,8037.33,5266.28,mobile,Mutare,2025-05-03 04:51:16,0
T01866,A1045,payment,3461.43,9049.64,5588.209999999999,ATM,Gweru,2025-04-16 08:02:02,0
T01867,A1081,transfer,3557.98,9608.75,6050.77,ATM,Gweru,2025-05-20 10:05:24,0
T01868,A1070,deposit,1211.18,7375.0,8586.18,online,Harare,2025-04-13 20:07:42,0
T01869,A1033,withdrawal,3624.75,6222.55,2597.8,mobile,Gweru,2025-04-02 19:04:11,0
T01870,A1030,transfer,2874.35,4740.81,1866.4600000000005,mobile,Harare,2025-05-16 19:41:45,0
T01871,A1018,deposit,4383.38,7505.71,11889.09,online,Harare,2025-05-15 02:49:56,0
T01872,A1071,withdrawal,3501.96,6030.33,2528.37,mobile,Mutare,2025-05-08 14:00:53,0
T01873,A1025,transfer,221.97,992.25,770.28,online,Bulawayo,2025-05-18 15:38:56,0
T01874,A1016,withdrawal,5373.01,205.76,-5167.25,mobile,Mutare,2025-04-08 11:11:08,1
T01875,A1084,withdrawal,4554.81,1991.22,-2563.59,online,Masvingo,2025-04-10 11:15:29,1
T01876,A1061,transfer,184.15,9752.46,9568.31,online,Gweru,2025-03-25 19:36:53,0
T01877,A1078,transfer,2323.16,4277.87,1954.71,online,Gweru,2025-03-23 01:29:12,0
T01878,A1042,deposit,4608.26,5321.01,9929.27,ATM,Masvingo,2025-03-28 12:33:36,0
T01879,A1030,payment,4351.0,4501.97,150.97000000000025,ATM,Masvingo,2025-04-26 00:17:09,0
T01880,A1072,withdrawal,1827.69,7857.26,6029.57,ATM,Harare,2025-04-08 20:58:50,0
T01881,A1046,withdrawal,370.64,3901.76,3531.1200000000003,branch,Mutare,2025-05-13 07:24:28,0
T01882,A1000,payment,1050.25,2438.52,1388.27,online,Gweru,2025-05-12 15:53:48,0
T01883,A1059,withdrawal,4359.81,2223.13,-2136.6800000000003,branch,Masvingo,2025-04-25 18:19:19,1
T01884,A1072,withdrawal,1171.27,3358.0,2186.73,ATM,Mutare,2025-03-31 09:28:48,0
T01885,A1030,transfer,3890.95,1121.64,-2769.3099999999995,mobile,Masvingo,2025-05-16 03:45:57,1
T01886,A1050,deposit,3218.75,3600.87,6819.62,branch,Masvingo,2025-05-07 06:38:29,0
T01887,A1034,deposit,1013.06,5349.06,6362.120000000001,online,Harare,2025-04-30 02:16:57,0
T01888,A1080,withdrawal,463.74,2076.22,1612.4799999999998,mobile,Gweru,2025-03-31 20:10:30,0
T01889,A1003,transfer,1657.61,9261.46,7603.849999999999,branch,Masvingo,2025-04-26 23:15:54,0
T01890,A1029,transfer,5959.06,4421.01,-1538.0500000000002,mobile,Masvingo,2025-04-09 14:49:59,1
T01891,A1005,transfer,1146.46,4492.61,3346.1499999999996,online,Bulawayo,2025-04-08 18:07:33,0
T01892,A1011,transfer,5928.19,2657.79,-3270.3999999999996,branch,Masvingo,2025-03-28 14:36:07,1
T01893,A1051,payment,3653.68,8401.02,4747.34,mobile,Masvingo,2025-04-30 06:35:05,0
T01894,A1074,deposit,429.67,3913.74,4343.41,online,Bulawayo,2025-05-10 11:53:37,0
T01895,A1022,payment,1912.17,5661.96,3749.79,ATM,Bulawayo,2025-03-23 01:35:31,0
T01896,A1024,transfer,3539.3,6196.54,2657.24,mobile,Bulawayo,2025-05-07 08:44:08,0
T01897,A1097,withdrawal,4063.72,6413.37,2349.65,online,Harare,2025-03-28 18:43:24,0
T01898,A1019,withdrawal,276.28,7922.87,7646.59,online,Bulawayo,2025-05-10 02:55:20,0
T01899,A1002,withdrawal,244.96,6923.97,6679.01,online,Mutare,2025-03-28 01:44:08,0
T01900,A1036,payment,744.34,4460.43,3716.09,ATM,Gweru,2025-05-04 22:23:32,0
T01901,A1050,payment,5485.61,8509.42,3023.8100000000004,mobile,Gweru,2025-04-25 12:39:38,0
T01902,A1009,payment,2360.44,3145.02,784.5799999999999,ATM,Gweru,2025-03-24 15:59:20,0
T01903,A1031,payment,2267.89,8211.66,5943.77,branch,Mutare,2025-03-28 01:28:06,0
T01904,A1057,deposit,3475.22,978.65,4453.87,ATM,Harare,2025-05-19 08:31:08,0
T01905,A1095,transfer,1333.4,9102.42,7769.02,ATM,Mutare,2025-04-22 05:39:49,0
T01906,A1089,deposit,437.93,1757.43,2195.36,ATM,Masvingo,2025-04-22 23:04:57,0
T01907,A1065,withdrawal,2017.31,6476.18,4458.870000000001,mobile,Harare,2025-05-03 09:26:16,0
T01908,A1046,deposit,800.68,8903.01,9703.69,online,Masvingo,2025-04-15 13:48:00,0
T01909,A1039,deposit,3966.35,3031.43,6997.78,online,Gweru,2025-04-23 21:28:18,0
T01910,A1081,deposit,871.11,8618.93,9490.04,ATM,Masvingo,2025-04-20 21:01:40,0
T01911,A1039,deposit,2852.87,4974.54,7827.41,ATM,Masvingo,2025-05-20 11:38:20,0
T01912,A1077,transfer,4341.11,4087.27,-253.8399999999997,mobile,Bulawayo,2025-04-06 14:16:58,1
T01913,A1013,withdrawal,3414.12,8354.22,4940.099999999999,mobile,Mutare,2025-04-24 14:33:35,0
T01914,A1014,payment,2926.92,6688.85,3761.9300000000003,online,Mutare,2025-03-29 10:06:21,0
T01915,A1004,deposit,999.91,874.99,1874.9,ATM,Mutare,2025-04-21 11:18:32,0
T01916,A1038,payment,3271.48,1731.11,-1540.3700000000001,branch,Harare,2025-05-14 23:59:25,1
T01917,A1070,transfer,4411.0,1546.38,-2864.62,branch,Harare,2025-04-17 14:05:11,1
T01918,A1090,payment,2085.73,9628.1,7542.370000000001,branch,Gweru,2025-05-10 18:17:09,0
T01919,A1069,withdrawal,2536.63,6507.36,3970.7299999999996,online,Bulawayo,2025-04-25 22:05:53,0
T01920,A1091,payment,212.0,3120.77,2908.77,ATM,Mutare,2025-04-03 04:43:28,0
T01921,A1011,payment,5974.69,5918.88,-55.80999999999949,ATM,Bulawayo,2025-04-21 23:17:41,1
T01922,A1067,payment,3671.13,8967.8,5296.669999999999,branch,Mutare,2025-03-25 07:27:30,0
T01923,A1031,payment,2271.03,2475.47,204.4399999999996,online,Mutare,2025-04-29 03:34:28,0
T01924,A1051,transfer,2861.76,5589.31,2727.55,mobile,Harare,2025-03-31 08:43:31,0
T01925,A1078,transfer,3485.77,4996.0,1510.23,mobile,Bulawayo,2025-04-29 21:13:40,0
T01926,A1027,withdrawal,714.84,3401.13,2686.29,branch,Gweru,2025-05-03 17:58:58,0
T01927,A1016,withdrawal,2181.8,5478.06,3296.26,ATM,Gweru,2025-05-02 16:26:07,0
T01928,A1029,transfer,1406.75,5086.05,3679.3,online,Masvingo,2025-04-16 00:05:24,0
T01929,A1079,withdrawal,2716.67,6884.99,4168.32,mobile,Masvingo,2025-03-24 00:50:31,0
T01930,A1082,deposit,2873.94,345.99,3219.9300000000003,branch,Masvingo,2025-04-02 15:14:50,0
T01931,A1051,payment,112.07,1659.35,1547.28,mobile,Mutare,2025-05-12 06:43:55,0
T01932,A1070,payment,1706.11,7896.73,6190.62,ATM,Gweru,2025-04-21 10:41:58,0
T01933,A1045,transfer,746.58,3586.99,2840.41,mobile,Harare,2025-04-28 21:15:07,0
T01934,A1018,transfer,639.73,1162.35,522.6199999999999,branch,Harare,2025-03-26 06:54:15,0
T01935,A1078,payment,2150.93,5022.99,2872.06,mobile,Masvingo,2025-04-07 13:39:25,0
T01936,A1012,transfer,1134.5,6162.75,5028.25,online,Mutare,2025-05-10 21:13:14,0
T01937,A1022,deposit,1070.03,4392.66,5462.69,ATM,Harare,2025-04-16 06:48:45,0
T01938,A1039,transfer,4994.51,7268.35,2273.84,online,Mutare,2025-05-02 07:13:43,0
T01939,A1021,payment,4885.69,2256.6,-2629.0899999999997,mobile,Bulawayo,2025-03-30 11:12:16,1
T01940,A1069,withdrawal,4918.47,1596.76,-3321.71,mobile,Bulawayo,2025-04-29 21:18:54,1
T01941,A1008,withdrawal,1361.47,8741.54,7380.070000000001,branch,Gweru,2025-04-16 15:10:54,0
T01942,A1008,withdrawal,2091.16,4623.62,2532.46,ATM,Bulawayo,2025-04-25 10:10:46,0
T01943,A1033,deposit,4292.23,7005.67,11297.9,online,Mutare,2025-03-23 22:48:11,0
T01944,A1005,withdrawal,5884.2,1731.17,-4153.03,branch,Mutare,2025-04-12 23:50:59,1
T01945,A1068,deposit,428.77,4343.7,4772.469999999999,online,Harare,2025-05-01 19:12:36,0
T01946,A1088,deposit,2141.47,1353.24,3494.71,branch,Masvingo,2025-04-04 22:18:13,0
T01947,A1100,payment,351.63,3807.31,3455.68,branch,Bulawayo,2025-03-25 04:09:48,0
T01948,A1007,transfer,5030.88,2874.37,-2156.51,branch,Gweru,2025-05-20 10:44:02,1
T01949,A1016,transfer,542.45,7733.2,7190.75,mobile,Mutare,2025-04-07 17:51:35,0
T01950,A1027,withdrawal,671.35,5536.48,4865.129999999999,mobile,Masvingo,2025-04-29 03:00:43,0
T01951,A1063,transfer,3842.57,6462.67,2620.1,online,Bulawayo,2025-05-19 23:35:34,0
T01952,A1016,deposit,3461.53,5543.16,9004.69,mobile,Gweru,2025-04-01 13:57:18,0
T01953,A1001,transfer,962.64,8951.13,7988.489999999999,branch,Gweru,2025-04-12 07:10:25,0
T01954,A1062,deposit,2990.24,4691.39,7681.63,branch,Mutare,2025-03-23 02:23:39,0
T01955,A1005,deposit,4406.16,2068.11,6474.27,ATM,Masvingo,2025-05-21 05:03:12,0
T01956,A1024,transfer,1077.87,2511.63,1433.7600000000002,mobile,Mutare,2025-05-10 01:40:59,0
T01957,A1001,transfer,820.36,1235.94,415.58000000000004,online,Gweru,2025-05-09 05:04:21,0
T01958,A1004,payment,3571.25,6467.8,2896.55,online,Mutare,2025-05-17 06:56:36,0
T01959,A1074,transfer,2313.02,1418.6,-894.4200000000001,online,Mutare,2025-04-24 12:57:47,1
T01960,A1053,deposit,1551.08,9098.88,10649.96,branch,Masvingo,2025-05-18 15:10:58,0
T01961,A1071,deposit,3678.3,1370.26,5048.56,mobile,Gweru,2025-04-21 05:14:02,0
T01962,A1094,payment,2453.73,7415.85,4962.120000000001,online,Masvingo,2025-05-07 21:20:59,0
T01963,A1080,payment,2990.95,4307.89,1316.9400000000005,branch,Bulawayo,2025-05-05 00:14:05,0
T01964,A1019,deposit,1003.91,2511.47,3515.3799999999997,online,Masvingo,2025-04-01 17:31:42,0
T01965,A1074,deposit,4924.3,2732.47,7656.77,mobile,Harare,2025-04-16 10:06:52,0
T01966,A1097,transfer,3588.54,7879.09,4290.55,ATM,Mutare,2025-05-12 15:49:24,0
T01967,A1020,deposit,779.81,1581.44,2361.25,ATM,Mutare,2025-04-01 21:28:13,0
T01968,A1015,transfer,3663.22,1664.55,-1998.6699999999998,ATM,Masvingo,2025-04-29 23:23:30,1
T01969,A1039,withdrawal,5091.37,8209.36,3117.9900000000007,ATM,Bulawayo,2025-03-25 15:21:30,1
T01970,A1055,transfer,1378.61,2434.27,1055.66,branch,Gweru,2025-05-01 12:00:03,0
T01971,A1072,withdrawal,4701.58,8683.7,3982.120000000001,branch,Gweru,2025-04-02 16:39:48,0
T01972,A1073,transfer,4887.18,6618.81,1731.63,branch,Mutare,2025-04-14 11:24:27,0
T01973,A1052,withdrawal,601.02,3245.96,2644.94,branch,Bulawayo,2025-03-28 04:14:40,0
T01974,A1047,transfer,5060.21,3592.1,-1468.1100000000001,mobile,Masvingo,2025-04-08 17:12:17,1
T01975,A1093,transfer,897.64,3076.08,2178.44,ATM,Mutare,2025-05-06 19:35:07,0
T01976,A1038,payment,69.18,5083.25,5014.07,ATM,Gweru,2025-04-08 09:49:32,0
T01977,A1070,deposit,3464.94,417.41,3882.35,online,Harare,2025-05-15 14:14:11,0
T01978,A1091,deposit,1225.91,7826.7,9052.61,mobile,Masvingo,2025-04-28 13:21:12,0
T01979,A1009,payment,1376.8,1421.31,44.50999999999999,branch,Harare,2025-04-17 18:35:44,0
T01980,A1031,transfer,1332.07,9303.94,7971.870000000001,branch,Bulawayo,2025-05-05 16:04:55,0
T01981,A1025,payment,2188.83,8561.88,6373.049999999999,branch,Mutare,2025-04-15 13:28:20,0
T01982,A1019,withdrawal,4138.7,2718.87,-1419.83,mobile,Mutare,2025-04-16 14:22:08,1
T01983,A1004,withdrawal,3499.19,1494.69,-2004.5,branch,Gweru,2025-05-21 05:42:06,1
T01984,A1094,deposit,804.2,8259.0,9063.2,branch,Mutare,2025-03-29 03:10:57,0
T01985,A1045,transfer,4117.37,1517.52,-2599.85,branch,Harare,2025-05-05 07:20:49,1
T01986,A1049,payment,1963.5,7974.71,6011.21,mobile,Gweru,2025-05-19 12:58:40,0
T01987,A1054,withdrawal,1557.35,2146.91,589.56,branch,Gweru,2025-04-15 02:20:28,0
T01988,A1024,transfer,5339.09,6532.75,1193.6599999999999,online,Mutare,2025-05-03 16:34:07,0
T01989,A1086,transfer,4154.0,9238.45,5084.450000000001,ATM,Gweru,2025-04-03 02:13:17,0
T01990,A1036,payment,625.46,4020.13,3394.67,branch,Masvingo,2025-05-18 17:05:08,0
T01991,A1004,deposit,4321.8,2665.26,6987.06,online,Bulawayo,2025-04-21 10:06:42,0
T01992,A1035,payment,4628.57,5979.06,1350.4900000000007,online,Masvingo,2025-05-20 10:48:49,0
T01993,A1001,withdrawal,102.16,2833.21,2731.05,online,Mutare,2025-04-18 05:41:29,0
T01994,A1066,payment,3946.93,1752.23,-2194.7,mobile,Bulawayo,2025-04-28 03:45:13,1
T01995,A1009,transfer,5918.64,3169.47,-2749.1700000000005,branch,Gweru,2025-04-08 05:50:28,1
T01996,A1016,withdrawal,118.2,2037.92,1919.72,ATM,Harare,2025-04-15 01:28:39,0
T01997,A1078,payment,1900.2,613.92,-1286.2800000000002,mobile,Mutare,2025-03-30 16:20:56,1
T01998,A1007,deposit,4454.24,1312.34,5766.58,online,Mutare,2025-04-27 12:54:56,0
T01999,A1043,withdrawal,4475.21,4592.49,117.27999999999975,branch,Mutare,2025-03-30 14:45:11,0
T02000,A1061,deposit,1012.8,7896.81,8909.61,online,Bulawayo,2025-05-11 10:56:21,0
T02001,A1052,withdrawal,2670.46,2595.8,-74.65999999999985,online,Bulawayo,2025-05-13 21:54:36,1
T02002,A1068,deposit,1827.19,8672.63,10499.82,online,Masvingo,2025-05-11 09:26:12,0
T02003,A1004,transfer,4462.71,4612.32,149.60999999999967,ATM,Harare,2025-04-19 17:15:55,0
T02004,A1018,withdrawal,4134.14,675.57,-3458.57,branch,Bulawayo,2025-04-30 00:47:19,1
T02005,A1021,withdrawal,3615.33,8741.47,5126.139999999999,online,Harare,2025-05-15 22:20:49,0
T02006,A1077,transfer,4113.83,7174.58,3060.75,mobile,Masvingo,2025-05-02 10:21:51,0
T02007,A1093,transfer,796.77,5451.48,4654.709999999999,ATM,Mutare,2025-04-24 22:12:36,0
T02008,A1045,deposit,4263.03,8172.78,12435.81,mobile,Masvingo,2025-05-18 12:23:10,0
T02009,A1063,withdrawal,1966.94,4506.1,2539.1600000000003,online,Mutare,2025-04-01 02:58:43,0
T02010,A1065,deposit,2739.3,3502.74,6242.04,mobile,Harare,2025-05-16 11:33:25,0
T02011,A1065,deposit,752.56,324.07,1076.6299999999999,branch,Mutare,2025-04-25 05:37:22,0
T02012,A1086,payment,2848.81,2536.53,-312.27999999999975,ATM,Harare,2025-04-19 23:35:20,1
T02013,A1025,withdrawal,296.94,5754.99,5458.05,ATM,Mutare,2025-04-12 11:30:46,0
T02014,A1098,transfer,1919.29,4717.39,2798.1000000000004,branch,Mutare,2025-04-11 08:51:52,0
T02015,A1080,withdrawal,369.42,3497.36,3127.94,mobile,Masvingo,2025-04-25 04:25:40,0
T02016,A1084,transfer,5068.52,1388.64,-3679.88,ATM,Gweru,2025-05-11 21:34:05,1
T02017,A1063,withdrawal,3751.61,3841.48,89.86999999999989,ATM,Harare,2025-04-19 22:36:02,0
T02018,A1053,withdrawal,3501.23,7940.92,4439.6900000000005,ATM,Harare,2025-04-07 20:00:27,1
T02019,A1054,withdrawal,5801.23,7808.72,2007.4900000000007,online,Harare,2025-05-14 07:07:59,0
T02020,A1030,deposit,3647.01,9676.94,13323.95,ATM,Harare,2025-05-10 00:22:19,0
T02021,A1002,payment,4637.7,1881.01,-2756.6899999999996,ATM,Gweru,2025-05-17 14:33:59,1
T02022,A1034,withdrawal,5652.33,1630.66,-4021.67,online,Harare,2025-04-27 23:23:31,1
T02023,A1058,payment,182.35,3499.81,3317.46,mobile,Mutare,2025-05-12 16:21:02,0
T02024,A1074,transfer,5532.58,2887.88,-2644.7,online,Gweru,2025-03-30 01:14:53,1
T02025,A1053,deposit,1420.32,1691.46,3111.7799999999997,mobile,Mutare,2025-05-20 14:02:40,0
T02026,A1035,withdrawal,4667.05,5276.88,609.8299999999999,branch,Masvingo,2025-04-12 00:19:06,0
T02027,A1041,payment,4967.24,7767.38,2800.1400000000003,online,Harare,2025-03-30 10:32:36,0
T02028,A1073,withdrawal,1825.38,9885.48,8060.099999999999,online,Gweru,2025-04-24 21:20:36,0
T02029,A1078,deposit,2093.24,1046.99,3140.2299999999996,ATM,Bulawayo,2025-03-23 05:24:45,0
T02030,A1027,payment,4773.74,6961.6,2187.8600000000006,ATM,Harare,2025-04-11 16:09:38,0
T02031,A1063,deposit,2588.9,3318.42,5907.32,mobile,Masvingo,2025-04-19 18:14:44,0
T02032,A1034,payment,3981.36,3787.28,-194.07999999999993,branch,Masvingo,2025-05-08 12:55:00,1
T02033,A1073,withdrawal,2111.23,819.63,-1291.6,online,Masvingo,2025-05-16 11:06:35,1
T02034,A1029,payment,1638.65,7830.43,6191.780000000001,ATM,Mutare,2025-05-12 13:17:58,0
T02035,A1011,deposit,2874.52,7846.06,10720.58,ATM,Harare,2025-03-25 16:12:58,0
T02036,A1028,transfer,2744.66,7771.02,5026.360000000001,ATM,Gweru,2025-04-07 20:51:00,0
T02037,A1069,payment,533.17,5336.78,4803.61,mobile,Bulawayo,2025-04-13 10:40:23,0
T02038,A1086,payment,5889.46,4132.59,-1756.87,online,Mutare,2025-04-06 00:35:30,1
T02039,A1043,payment,3375.8,9236.03,5860.2300000000005,online,Bulawayo,2025-04-30 12:16:30,0
T02040,A1088,withdrawal,4637.43,592.58,-4044.8500000000004,ATM,Gweru,2025-05-08 03:31:47,1
T02041,A1058,transfer,1269.65,8942.35,7672.700000000001,mobile,Mutare,2025-04-28 21:15:03,0
T02042,A1023,withdrawal,1060.01,4417.31,3357.3,branch,Harare,2025-05-01 12:17:18,0
T02043,A1044,transfer,4473.84,8390.56,3916.7199999999993,mobile,Masvingo,2025-05-08 22:56:25,0
T02044,A1093,deposit,2591.29,8215.01,10806.3,mobile,Masvingo,2025-05-01 23:13:39,0
T02045,A1023,deposit,3361.19,3536.29,6897.48,online,Gweru,2025-03-24 04:23:08,0
T02046,A1040,withdrawal,4923.77,809.46,-4114.31,ATM,Gweru,2025-04-28 03:42:53,1
T02047,A1052,payment,3329.36,1537.89,-1791.47,online,Gweru,2025-04-20 07:40:15,1
T02048,A1091,payment,4648.17,1734.63,-2913.54,branch,Gweru,2025-05-14 03:09:43,1
T02049,A1027,transfer,5592.37,6305.81,713.4400000000005,online,Mutare,2025-04-02 15:05:54,0
T02050,A1068,deposit,1950.58,7090.25,9040.83,online,Bulawayo,2025-05-02 14:28:52,0
T02051,A1091,transfer,4645.53,219.03,-4426.5,branch,Masvingo,2025-05-04 04:00:34,1
T02052,A1068,transfer,4230.24,8888.1,4657.860000000001,online,Bulawayo,2025-05-14 12:53:14,0
T02053,A1015,deposit,505.97,5678.37,6184.34,online,Bulawayo,2025-05-13 05:35:02,0
T02054,A1088,withdrawal,5188.58,1789.32,-3399.26,ATM,Mutare,2025-05-15 02:36:29,1
T02055,A1037,withdrawal,4023.28,2348.96,-1674.3200000000002,branch,Gweru,2025-04-17 07:28:08,1
T02056,A1028,deposit,2494.48,952.33,3446.81,online,Bulawayo,2025-05-15 19:47:04,0
T02057,A1062,transfer,4228.95,2192.13,-2036.8199999999997,online,Harare,2025-05-07 01:18:57,1
T02058,A1007,deposit,953.39,9483.2,10436.59,ATM,Bulawayo,2025-04-22 21:12:24,0
T02059,A1032,transfer,4766.33,1581.09,-3185.24,branch,Masvingo,2025-05-06 05:21:44,1
T02060,A1016,deposit,3974.66,6326.7,10301.36,ATM,Masvingo,2025-05-14 15:50:58,0
T02061,A1052,transfer,4307.58,3967.59,-339.9899999999998,mobile,Harare,2025-04-07 01:04:39,1
T02062,A1087,withdrawal,5315.5,1535.01,-3780.49,mobile,Harare,2025-04-13 21:34:21,1
T02063,A1054,transfer,4059.82,2536.83,-1522.9900000000002,branch,Bulawayo,2025-05-17 23:49:47,1
T02064,A1007,payment,3341.73,1349.32,-1992.41,online,Bulawayo,2025-04-01 08:43:06,1
T02065,A1056,transfer,4292.5,9322.09,5029.59,online,Mutare,2025-05-17 10:29:06,0
T02066,A1046,withdrawal,5825.79,5742.04,-83.75,mobile,Harare,2025-04-14 10:13:02,1
T02067,A1042,transfer,5733.23,4091.31,-1641.9199999999996,online,Gweru,2025-05-17 18:21:33,1
T02068,A1034,payment,4856.75,9714.04,4857.290000000001,ATM,Harare,2025-04-12 13:11:18,0
T02069,A1078,deposit,1424.37,3084.23,4508.6,branch,Mutare,2025-04-21 04:02:52,0
T02070,A1099,payment,5468.29,1645.1,-3823.19,ATM,Mutare,2025-03-25 06:00:21,1
T02071,A1025,deposit,4206.1,2282.27,6488.370000000001,branch,Bulawayo,2025-03-25 20:15:36,0
T02072,A1015,payment,1601.23,5326.01,3724.78,ATM,Harare,2025-03-30 23:11:47,0
T02073,A1042,payment,3511.47,7022.87,3511.4,online,Mutare,2025-03-25 04:15:36,0
T02074,A1000,withdrawal,2268.03,552.73,-1715.3000000000002,ATM,Masvingo,2025-05-10 23:54:26,1
T02075,A1076,payment,2781.59,4085.36,1303.77,ATM,Gweru,2025-05-07 18:59:07,0
T02076,A1032,transfer,4533.37,3670.0,-863.3699999999999,ATM,Mutare,2025-05-13 06:28:50,1
T02077,A1039,withdrawal,1945.3,8212.57,6267.2699999999995,ATM,Gweru,2025-05-08 07:51:49,0
T02078,A1085,deposit,246.28,9132.39,9378.67,branch,Mutare,2025-03-26 13:34:37,0
T02079,A1058,payment,5347.87,6429.65,1081.7799999999997,ATM,Gweru,2025-03-25 07:04:38,0
T02080,A1063,withdrawal,3015.5,8919.49,5903.99,ATM,Masvingo,2025-03-31 04:40:48,0
T02081,A1053,payment,445.63,6616.34,6170.71,mobile,Gweru,2025-04-08 16:31:33,0
T02082,A1041,deposit,4450.7,2421.23,6871.93,ATM,Harare,2025-04-06 22:23:35,0
T02083,A1097,deposit,1929.15,9340.54,11269.69,branch,Bulawayo,2025-03-27 14:52:07,0
T02084,A1032,transfer,5929.46,7679.54,1750.08,online,Bulawayo,2025-03-29 08:39:16,0
T02085,A1090,transfer,5296.65,7422.36,2125.71,mobile,Harare,2025-04-11 19:08:33,0
T02086,A1065,transfer,1408.68,3270.28,1861.6000000000001,mobile,Masvingo,2025-04-26 03:01:28,0
T02087,A1031,transfer,3263.29,6360.37,3097.08,branch,Gweru,2025-03-27 21:45:19,0
T02088,A1002,payment,3772.58,3021.7,-750.8800000000001,branch,Bulawayo,2025-05-03 04:22:26,1
T02089,A1083,deposit,602.81,9298.8,9901.609999999999,ATM,Bulawayo,2025-04-15 10:06:03,0
T02090,A1026,deposit,2343.07,5106.5,7449.57,ATM,Bulawayo,2025-04-17 19:04:56,0
T02091,A1010,deposit,4845.49,2621.07,7466.5599999999995,branch,Masvingo,2025-04-08 12:37:25,0
